Dates,BCOMENTR Index,BCOMPRTR Index,BCOMINTR Index,BCOMAGTR Index
31/03/1995,93.094,107.635,122.021,121.319
03/04/1995,92.51,107.74,123.384,122.07
04/04/1995,93.476,107.777,123.73,122.323
05/04/1995,94.544,108.854,123.553,122.689
06/04/1995,95.614,108.829,122.256,122.671
07/04/1995,95.26,108.523,122.735,123.165
10/04/1995,94.82,107.145,122.218,123.446
11/04/1995,96.028,107.779,121.683,124.378
12/04/1995,95.006,107.699,121.519,123.993
13/04/1995,93.727,107.923,120.662,122.28
14/04/1995,93.727,107.923,120.662,122.28
17/04/1995,96.471,110.89,120.932,121.661
18/04/1995,96.999,112.025,121.33,121.708
19/04/1995,97.194,111.553,118.744,121.967
20/04/1995,97.293,110.41,119.136,122.886
21/04/1995,97.613,109.984,121.318,122.917
24/04/1995,96.788,110.009,120.079,123.558
25/04/1995,97.352,110.19,117.177,123.61
26/04/1995,96.837,108.478,116.797,123.164
27/04/1995,97.849,109.913,118.203,123.183
28/04/1995,97.8,109.516,118.091,123.503
01/05/1995,98.616,110.609,116.029,124.941
02/05/1995,97.271,111.066,116.14,124.738
03/05/1995,96.546,111.603,116.584,124.305
04/05/1995,97.967,112.781,114.648,123.569
05/05/1995,98.274,112.287,114.282,122.049
08/05/1995,98.344,111.78,114.259,121.872
09/05/1995,96.179,107.229,114.504,122.084
10/05/1995,96.917,106.892,114.148,122.547
11/05/1995,95.662,106.446,115.399,121.894
12/05/1995,96.246,106.322,115.378,122.549
15/05/1995,98.305,107.215,115.219,121.826
16/05/1995,99.075,107.152,116.245,122.346
17/05/1995,98.688,106.618,115.541,122.36
18/05/1995,99.452,106.647,115.917,124.121
19/05/1995,99.65,106.362,116.404,123.507
22/05/1995,99.535,105.85,116.896,125.662
23/05/1995,99.663,106.757,119.602,126.256
24/05/1995,98.022,107.609,120.353,126.491
25/05/1995,97.471,107.5,120.057,126.693
26/05/1995,94.721,107.56,120.432,128.25
29/05/1995,94.721,107.56,120.432,128.25
30/05/1995,94.58,106.357,120.189,125.396
31/05/1995,94.862,106.408,120.634,125.378
01/06/1995,95.054,106.894,122.361,127.229
02/06/1995,95.63,105.901,121.678,126.985
05/06/1995,96.49,106.696,120.957,126.084
06/06/1995,95.337,106.518,119.787,126.6
07/06/1995,95.641,107.207,120.865,125.963
08/06/1995,94.871,107.011,119.902,127.073
09/06/1995,94.499,108.006,121.464,126.215
12/06/1995,94.989,107.55,121.347,124.752
13/06/1995,95.04,107.256,119.989,125.601
14/06/1995,95.622,107.259,120.74,126.926
15/06/1995,94.609,108.69,122.705,127.966
16/06/1995,93.343,108.296,123.429,127.256
19/06/1995,91.065,109.156,122.551,130.097
20/06/1995,90.894,108.856,123.83,130.234
21/06/1995,88.808,108.475,124.978,131.022
22/06/1995,88.967,107.889,127.723,130.555
23/06/1995,88.254,107.926,126.621,130.829
26/06/1995,88.878,107.723,125.934,127.457
27/06/1995,89.667,107.513,124.121,126.912
28/06/1995,90.113,106.547,124.51,128.5
29/06/1995,88.503,107.044,125.438,127.999
30/06/1995,88,104.686,125.231,127.287
03/07/1995,87.336,104.75,126.116,128.46
04/07/1995,87.336,104.75,126.116,128.46
05/07/1995,86.905,104.781,125.044,128.402
06/07/1995,87.547,104.949,124.881,129.02
07/07/1995,86.568,105.772,125.721,127.767
10/07/1995,88.17,105.679,126.755,128.051
11/07/1995,87.413,105.744,128.318,128.918
12/07/1995,87.951,107.092,130.415,129.372
13/07/1995,86.628,106.653,129.355,129.412
14/07/1995,87.021,106.844,130.552,130.897
17/07/1995,86.442,107.693,130.249,133.721
18/07/1995,87.219,107.566,129.562,133.238
19/07/1995,86.681,106.462,127.583,131.303
20/07/1995,85.368,105.686,126.709,131.856
21/07/1995,85.196,106.115,125.382,134.503
24/07/1995,85.424,106.225,125.89,134.005
25/07/1995,85.643,105.862,125.862,133.855
26/07/1995,88.185,106.079,126.33,134.198
27/07/1995,88.492,105.105,126.674,132.635
28/07/1995,88.627,104.731,127.077,132.407
31/07/1995,90.132,104.408,127.295,130.162
01/08/1995,89.136,105.173,126.7,129.966
02/08/1995,89.227,104.916,129.839,128.447
03/08/1995,88.98,105.532,130.663,128.775
04/08/1995,89.197,105.339,130.57,127.45
07/08/1995,89.383,105.614,129.587,126.987
08/08/1995,89.846,106.096,128.218,128.623
09/08/1995,90.459,106.112,128.552,128.245
10/08/1995,90.59,106.197,128.564,128.097
11/08/1995,90.245,105.674,128.842,128.55
14/08/1995,89.368,106.701,128.764,129.33
15/08/1995,89.138,106.888,130.382,128.747
16/08/1995,89.244,106.487,131.889,128.332
17/08/1995,89.612,107.982,132.567,128.824
18/08/1995,90.079,108.853,132.529,129.756
21/08/1995,91.514,109.452,131.149,132.051
22/08/1995,91.444,108.354,131.013,132.085
23/08/1995,91.98,108.33,131.096,131.98
24/08/1995,91.671,108.112,132.137,131.666
25/08/1995,91.497,108.025,130.845,132.33
28/08/1995,90.969,108.196,130.725,133.345
29/08/1995,91.352,107.489,128.817,132.734
30/08/1995,91.509,105.586,125.696,132.637
31/08/1995,92.552,106.266,125.326,134.283
01/09/1995,93.434,105.621,124.792,135.023
04/09/1995,93.434,105.621,124.792,135.023
05/09/1995,95.061,105.024,124.402,134.335
06/09/1995,93.805,105.665,125.74,133.639
07/09/1995,93.063,106.721,125.408,134.221
08/09/1995,93.868,106.224,124.569,133.965
11/09/1995,94.065,107.233,125.334,133.341
12/09/1995,94.683,107.877,124.327,134.28
13/09/1995,94.629,107.054,122.86,133.926
14/09/1995,95.045,107.864,122.524,134.658
15/09/1995,95.028,107.542,123.494,135.861
18/09/1995,94.809,108.149,123.245,139.73
19/09/1995,94.608,107.828,124.318,138.399
20/09/1995,92.802,107.07,124.405,138.764
21/09/1995,90.964,107.6,126.878,140.508
22/09/1995,89.752,106.809,126.41,138.173
25/09/1995,91.026,106.955,125.983,136.577
26/09/1995,90.506,107.317,126.597,137.015
27/09/1995,91.139,107.134,124.637,136.877
28/09/1995,92.117,107.387,124.978,137.547
29/09/1995,91.178,107.227,125.045,138.395
02/10/1995,93.124,105.871,123.558,138.025
03/10/1995,91.87,105.945,123.111,137.742
04/10/1995,90.969,106.263,123.934,138.051
05/10/1995,88.781,105.969,122.305,137.465
06/10/1995,89.405,106.572,122.092,136.928
09/10/1995,89.405,106.572,122.092,136.928
10/10/1995,90.797,107.379,118.211,138.719
11/10/1995,90.283,107.326,118.565,140.079
12/10/1995,89.603,106.979,119.943,139.243
13/10/1995,90.643,106.892,119.961,140.04
16/10/1995,90.398,106.656,119.535,141.315
17/10/1995,90.329,106.622,117.791,140.021
18/10/1995,89.926,106.679,116.249,141.041
19/10/1995,89.046,106.092,118.436,142.883
20/10/1995,89.692,106.397,117.073,143.573
23/10/1995,90.174,106.415,118.603,142.864
24/10/1995,90.25,106.461,118.892,142.403
25/10/1995,90.224,107.042,119.713,142.461
26/10/1995,91.379,106.927,120.927,142.453
27/10/1995,91.429,106.163,119.996,142.146
30/10/1995,91.847,106.332,119.877,142.601
31/10/1995,92.046,106.547,121.294,143.285
01/11/1995,92.313,106.204,123.567,144.44
02/11/1995,93.368,106.437,126.176,144.113
03/11/1995,93.019,106.082,125.985,143.324
06/11/1995,92.081,106.006,125.365,144.526
07/11/1995,91.984,107.143,125.531,144.343
08/11/1995,92.91,107.018,124.093,144.103
09/11/1995,92.824,107.442,124.254,142.639
10/11/1995,93.288,108.375,125.17,143.282
13/11/1995,93.247,107.2,123.966,142.316
14/11/1995,93.075,106.946,123.453,141.827
15/11/1995,93.531,106.886,122.274,141.689
16/11/1995,94.864,106.81,123.303,142.346
17/11/1995,96.52,107.35,123.13,143.129
20/11/1995,96.471,107.268,124.343,142.152
21/11/1995,96.087,106.562,124.527,141.579
22/11/1995,96.803,105.191,124.672,142.343
23/11/1995,96.803,105.191,124.672,142.343
24/11/1995,97.414,105.51,125.135,142.277
27/11/1995,98.322,105.996,124.789,141.52
28/11/1995,97.475,106.623,123.647,141.031
29/11/1995,97.19,106.312,123.644,142.364
30/11/1995,96.636,106.519,123.237,142.295
01/12/1995,97.923,106.152,122.871,142.792
04/12/1995,99.573,106.15,122.087,142.775
05/12/1995,100.915,106.679,121.597,144.412
06/12/1995,101.141,107.141,120.295,144.443
07/12/1995,101.302,107.025,122.014,144.226
08/12/1995,102.506,107.152,121.888,145.438
11/12/1995,101.766,106.889,123.171,146.225
12/12/1995,102.465,106.53,122.131,146.015
13/12/1995,103.869,105.846,123.297,146.861
14/12/1995,104.473,105.85,125.512,147.12
15/12/1995,104.956,105.924,123.577,146.572
18/12/1995,106.344,106.377,122.838,147.503
19/12/1995,107.37,106.158,122.711,148.088
20/12/1995,108.258,106.539,123.111,147.048
21/12/1995,108.268,106.338,122.957,145.928
22/12/1995,107.133,106.319,122.462,147.385
25/12/1995,107.133,106.319,122.462,147.385
26/12/1995,107.841,106.489,122.464,147.677
27/12/1995,110.591,106.221,122.472,147.242
28/12/1995,108.228,106.225,122.039,147.766
29/12/1995,109.188,106.513,121.396,149.251
01/01/1996,109.188,106.513,121.396,149.251
02/01/1996,111.29,108.427,119.291,150.453
03/01/1996,112.196,109.251,118.163,151.308
04/01/1996,112.422,109.254,116.325,150.255
05/01/1996,114.312,110.34,118.151,149.314
08/01/1996,114.451,110.477,116.795,146.584
09/01/1996,114.478,110.524,115.65,148.443
10/01/1996,112.853,111.557,116.823,148.19
11/01/1996,107.916,110.858,117.534,147.28
12/01/1996,104.421,109.968,115.307,148.783
15/01/1996,104.421,109.968,115.307,148.783
16/01/1996,101.397,110.583,114.991,146.415
17/01/1996,104.048,110.995,115.029,146.546
18/01/1996,105.109,110.263,117.43,147.36
19/01/1996,104.042,110.812,116.004,148.707
22/01/1996,103.424,112.36,115.157,148.105
23/01/1996,103.638,112.342,117.252,149.129
24/01/1996,104.558,112.027,118.224,149.3
25/01/1996,101.162,113.027,116.389,149.213
26/01/1996,102.494,112.657,115.486,150.991
29/01/1996,103.239,112.744,115.264,153.334
30/01/1996,105.426,112.503,117.543,153.741
31/01/1996,107.851,112.959,118.23,154.513
01/02/1996,106.565,115.183,120.772,154.146
02/02/1996,107.097,116.25,120.231,154.132
05/02/1996,102.839,115.799,119.465,152.145
06/02/1996,105.63,115.341,118.951,152.401
07/02/1996,106.566,114.339,120.219,151.328
08/02/1996,106.67,114.471,120.072,151.952
09/02/1996,107.455,113.41,120.107,152.619
12/02/1996,107.745,112.578,119.836,152.306
13/02/1996,112.318,113.227,117.881,153.36
14/02/1996,112.418,113.622,118.196,155.19
15/02/1996,111.978,112.963,118.312,155.278
16/02/1996,111.148,113.773,118.038,155.2
19/02/1996,111.148,113.773,118.038,155.2
20/02/1996,114.705,111.468,118.265,154.84
21/02/1996,116.747,112.343,118.293,154.432
22/02/1996,117.307,111.543,119.038,153.479
23/02/1996,114.032,110.826,119.076,153.624
26/02/1996,116.019,111.157,117.784,154.789
27/02/1996,116.816,110.826,118.066,154.287
28/02/1996,115.167,111.515,116.888,154.615
29/02/1996,115.798,111.407,118.38,154.347
01/03/1996,114.745,111.195,119.495,152.916
04/03/1996,113.517,109.546,119.961,152.131
05/03/1996,114.419,109.288,119.087,151.453
06/03/1996,116.499,109.359,119.07,151.533
07/03/1996,115.844,110.046,119.626,152.797
08/03/1996,115.348,110.807,122.177,152.222
11/03/1996,117.287,110.571,121.497,153.043
12/03/1996,118.926,111.154,122.603,152.606
13/03/1996,120.104,111.419,122.007,152.961
14/03/1996,121,110.998,120.709,153.783
15/03/1996,122.83,111.178,121.02,152.504
18/03/1996,127.068,110.867,121.346,153.592
19/03/1996,127.732,110.653,121.337,152.45
20/03/1996,128.179,111.014,121.768,153.29
21/03/1996,129.318,111.691,122.419,153.43
22/03/1996,132.913,111.859,121.032,154.542
25/03/1996,134.665,111.927,121.237,155.321
26/03/1996,133.186,112.58,122.058,156.822
27/03/1996,132.556,112.434,121.58,156.938
28/03/1996,130.465,110.875,121.874,156.619
29/03/1996,130.941,110.688,121.849,157.735
01/04/1996,133.856,110.651,120.318,159.461
02/04/1996,136.709,110.261,119.04,159.257
03/04/1996,134.77,110.344,118.472,161.687
04/04/1996,137.432,110.026,118.834,162.214
05/04/1996,137.432,110.026,118.834,162.214
08/04/1996,139.317,111.442,118.9,163.889
09/04/1996,139.903,110.184,118.655,163.604
10/04/1996,144.214,110.423,119.9,167.022
11/04/1996,147.622,110.998,121.91,167.382
12/04/1996,143.985,110.525,121.943,168.799
15/04/1996,145.358,110.038,120.543,168.084
16/04/1996,141.18,108.567,120.505,164.898
17/04/1996,140.211,108.568,120.657,166.3
18/04/1996,138.962,108.242,120.855,170.293
19/04/1996,139.92,108.265,122.046,169.168
22/04/1996,142.569,108.874,121.791,174.037
23/04/1996,146.482,108.804,121.822,175.113
24/04/1996,145.256,108.537,122.31,176.016
25/04/1996,144.779,109.484,122.804,178.289
26/04/1996,145.322,108.286,122.738,177.629
29/04/1996,146.292,108.114,122.396,173.385
30/04/1996,142.282,108.774,121.566,170.609
01/05/1996,140.303,109.551,122.936,175.363
02/05/1996,139.821,109.698,122.892,172.907
03/05/1996,140.886,109.678,124.401,172.842
06/05/1996,140.681,110.157,124.037,172.526
07/05/1996,141.595,110.334,126.278,174.41
08/05/1996,141.751,109.874,127.262,177.326
09/05/1996,141.268,109.727,126.488,177.29
10/05/1996,142.452,108.837,126.198,175.807
13/05/1996,144.318,109.151,126.499,176.871
14/05/1996,144.093,109.254,125.112,176.794
15/05/1996,143.801,109.476,124.578,176.337
16/05/1996,139.893,109.313,124.603,178.31
17/05/1996,138.372,109.003,120.317,178.887
20/05/1996,145.824,108.34,117.118,176.991
21/05/1996,144.171,108.505,117.357,175.598
22/05/1996,147.736,108.954,118.333,173.357
23/05/1996,146.864,108.884,118.544,174.257
24/05/1996,147.657,108.672,117.709,174.232
27/05/1996,147.657,108.672,117.709,174.232
28/05/1996,146.626,109.031,118.256,171.728
29/05/1996,145.251,108.837,119.916,167.895
30/05/1996,140.437,108.817,119.638,168.622
31/05/1996,139.369,109.253,119.014,169.705
03/06/1996,139.905,109.009,118.075,166.609
04/06/1996,142.349,107.359,116.245,164.623
05/06/1996,139.211,106.825,111.531,162.737
06/06/1996,140.62,106.968,111.727,164.369
07/06/1996,142.384,106.699,113.87,167.192
10/06/1996,142.333,106.946,114.229,170.249
11/06/1996,141.72,106.201,110.584,168.842
12/06/1996,141.407,106.14,112.207,168.441
13/06/1996,141.763,105.868,112.299,167.733
14/06/1996,143.257,106.694,107.86,166.078
17/06/1996,148.633,106.843,107.373,165.909
18/06/1996,146.9,106.903,108.473,168.95
19/06/1996,144.818,106.322,109.738,167.253
20/06/1996,146.298,106.354,108.136,166.728
21/06/1996,146.07,106.389,106.376,168.016
24/06/1996,145.759,106.567,105.615,168.176
25/06/1996,145.039,106.426,103.419,167.829
26/06/1996,148.044,105.739,105.558,166.432
27/06/1996,150.789,105.137,106.827,165.313
28/06/1996,151.674,104.725,107.347,167.255
01/07/1996,153.542,105.257,105.62,170.403
02/07/1996,152.141,105.562,105.671,167.552
03/07/1996,153.581,105.519,105.96,167.917
04/07/1996,153.581,105.519,105.96,167.917
05/07/1996,154.015,105.367,106.312,165.919
08/07/1996,154.691,105.156,106.981,166.81
09/07/1996,155.128,105.723,106.921,168.392
10/07/1996,156.47,105.71,105.9,169.379
11/07/1996,157.977,106.133,103.708,173.504
12/07/1996,158.292,106.06,104.582,175.099
15/07/1996,161.104,106.552,102.459,172.712
16/07/1996,160.228,104.999,103.657,169.19
17/07/1996,156.575,105.11,104.333,166.963
18/07/1996,154.49,105.43,104.143,163.89
19/07/1996,151.283,105.367,104.26,162.465
22/07/1996,149.507,105.714,104.688,160.183
23/07/1996,152.567,105.475,106.822,160.916
24/07/1996,150.227,105.914,106.917,159.395
25/07/1996,150.284,105.701,108.073,158.688
26/07/1996,146.153,106.371,107.589,157.703
29/07/1996,145.51,106.041,107.56,159.704
30/07/1996,147.147,106.076,107.746,158.807
31/07/1996,148.463,107.099,107.687,159.112
01/08/1996,152.767,106.702,107.276,161.051
02/08/1996,155.154,106.738,106.398,160.321
05/08/1996,153.247,107.209,105.546,159.229
06/08/1996,151.518,106.811,106.673,159.824
07/08/1996,152.949,106.806,107.228,159.595
08/08/1996,153.644,107.197,107.239,162.69
09/08/1996,153.966,106.667,107.156,163.762
12/08/1996,156.821,106.888,106.369,168.281
13/08/1996,157.789,106.969,106.692,168.733
14/08/1996,156.977,106.467,107.272,168.843
15/08/1996,155.87,106.719,106.708,168.182
16/08/1996,160.087,106.618,105.969,166.641
19/08/1996,163.063,107.616,106.8,166.665
20/08/1996,159.985,107.731,105.926,167.248
21/08/1996,158.089,107.297,106.407,167.518
22/08/1996,160.105,107.733,106.547,168.464
23/08/1996,158.93,107.757,106.57,168.599
26/08/1996,156.424,108.376,106.425,170.617
27/08/1996,155.459,108.202,106.426,170.64
28/08/1996,156.397,107.646,106.699,168.628
29/08/1996,159.372,107.565,107.395,169.466
30/08/1996,159.168,107.333,110.113,169.317
02/09/1996,159.168,107.333,110.113,169.317
03/09/1996,163.9,106.998,110.323,168.934
04/09/1996,162.764,106.979,109.808,166.637
05/09/1996,165.052,106.765,106.785,167.165
06/09/1996,168.194,106.423,106.914,167.65
09/09/1996,168.162,105.98,106.955,166.825
10/09/1996,169.471,106.001,106.687,168.291
11/09/1996,172.714,105.959,104.46,166.416
12/09/1996,174.138,105.363,103.743,167.282
13/09/1996,172.337,105.298,104.332,164.877
16/09/1996,167.267,105.664,103.353,163.291
17/09/1996,167.329,105.599,104.134,163.106
18/09/1996,171.329,105.767,105.642,163.154
19/09/1996,169.363,104.748,105.591,162.33
20/09/1996,169.133,103.988,103.982,163.072
23/09/1996,168.428,104.312,103.133,163.748
24/09/1996,173.117,104.813,103.841,163.327
25/09/1996,175.948,104.675,104.199,163.951
26/09/1996,174.765,104.141,105.09,162.561
27/09/1996,177.86,104.196,105.112,161.609
30/09/1996,176.596,103.538,103.504,159.066
01/10/1996,175.684,103.839,102.032,158.481
02/10/1996,175.768,104.209,103.077,157.571
03/10/1996,182.285,104.178,102.378,157.016
04/10/1996,182.394,104.002,102.86,156.568
07/10/1996,186.304,104.119,101.744,158.249
08/10/1996,188.221,104.35,104.106,158.575
09/10/1996,185.556,104.81,102.719,158.777
10/10/1996,179.847,105.519,103.96,157.953
11/10/1996,182.539,105.302,103.496,154.738
14/10/1996,182.539,105.302,103.496,154.738
15/10/1996,187.255,105.266,102.776,154.357
16/10/1996,185.414,105.079,102.029,153.227
17/10/1996,186.856,104.342,103.678,152.632
18/10/1996,188.997,104.228,103.741,150.897
21/10/1996,189.94,104.858,104.363,151.1
22/10/1996,191.658,105.615,104.642,152.457
23/10/1996,187.481,105.578,105.774,153.806
24/10/1996,184.528,104.994,107.326,151.753
25/10/1996,187.721,104.989,108.942,151.816
28/10/1996,187.779,105.061,108.191,151.994
29/10/1996,185.924,103.848,105.347,151.292
30/10/1996,185.921,103.849,107.167,150.735
31/10/1996,179.604,103.309,106.81,147.618
01/11/1996,177.457,103.286,107.014,147.488
04/11/1996,175.387,103.467,107.197,147.865
05/11/1996,175.361,103.396,106.693,147.273
06/11/1996,176.287,102.774,107.099,149.008
07/11/1996,176.873,103.653,109.577,150.521
08/11/1996,181.826,103.877,108.518,150.748
11/11/1996,181.826,103.877,108.518,150.748
12/11/1996,181.031,104.764,110.225,150.21
13/11/1996,186.08,105.056,109.752,151.628
14/11/1996,189.731,104.268,108.478,151.671
15/11/1996,189.027,104.684,111.013,152.219
18/11/1996,187.289,104.138,111.56,152.291
19/11/1996,193.657,103.805,113.131,152.066
20/11/1996,189.951,104.399,114.175,153.805
21/11/1996,193.804,103.288,114.281,153.081
22/11/1996,194.425,103.215,114.741,153.468
25/11/1996,193.603,102.215,114.912,153.368
26/11/1996,194.962,102.332,116.689,154.02
27/11/1996,195.089,101.987,117.063,153.846
28/11/1996,195.089,101.987,117.063,153.846
29/11/1996,196.548,101.6,115.274,152.912
02/12/1996,198.642,100.996,113.655,151.558
03/12/1996,201.252,101.496,114.012,150.109
04/12/1996,201.587,102.026,115.131,149.449
05/12/1996,209.075,102.311,114.265,150.734
06/12/1996,205.823,101.391,113.503,150.629
09/12/1996,200.687,101.224,112.189,149.946
10/12/1996,196.842,101.768,112.527,150.356
11/12/1996,191.432,101.733,113.345,151.098
12/12/1996,193.924,101.787,113.179,152.504
13/12/1996,199.993,101.664,112.347,152.867
16/12/1996,208.207,101.52,110.83,153.303
17/12/1996,206.865,101.984,111.331,153.174
18/12/1996,208.381,102.158,112.657,153.853
19/12/1996,210.563,102.086,113.746,153.797
20/12/1996,209.345,101.826,113.579,153.562
23/12/1996,206.204,101.916,112.903,153.183
24/12/1996,208.84,101.987,113.28,154.065
25/12/1996,208.84,101.987,113.28,154.065
26/12/1996,204.949,102.429,113.722,153.947
27/12/1996,202.724,102.358,112.926,153.57
30/12/1996,200.203,101.861,112.599,152.076
31/12/1996,204.849,101.332,113.539,152.354
01/01/1997,204.849,101.332,113.539,152.354
02/01/1997,205.891,100.508,114.941,153.768
03/01/1997,207.112,99.332,114.982,153.082
06/01/1997,216.791,98.524,115.131,152.697
07/01/1997,213.699,99.069,117.657,154.048
08/01/1997,217.692,98.216,118.13,153.766
09/01/1997,214.988,99.062,119.614,153.561
10/01/1997,210.862,99.538,119.084,156.462
13/01/1997,205.902,99.211,119.908,157.297
14/01/1997,206.544,97.974,119.692,157.979
15/01/1997,213.019,97.753,121.268,159.31
16/01/1997,207.182,98.449,120.37,159.098
17/01/1997,204.114,98.929,120.563,158.713
20/01/1997,204.114,98.929,120.563,158.713
21/01/1997,199.213,98.094,121.001,158.378
22/01/1997,200.315,97.743,121.964,158.318
23/01/1997,198.52,98.843,122.473,158.606
24/01/1997,198.14,99.645,121.855,159.409
27/01/1997,198.421,100.912,121.56,160.161
28/01/1997,197.148,99.735,121.176,160.017
29/01/1997,199.526,99.119,118.684,160.73
30/01/1997,202.964,98.101,118.436,159.491
31/01/1997,197.128,97.61,121.03,158.25
03/02/1997,195.884,98.035,120.748,158.981
04/02/1997,196.935,97.365,121.655,158.875
05/02/1997,194.835,97.469,124.178,159.269
06/02/1997,188.606,97.136,124.228,158.795
07/02/1997,181.375,97.443,122.842,159.385
10/02/1997,183.075,97.414,122.325,160.235
11/02/1997,183.682,96.46,120.689,161.79
